#name,startNode,endNode,backname,mode,fiberType,length,measuredLossC,fixFiberMargin,measuredDispersionLambdaRefC,measuredDispersionSlopeC,measuredPmd,lossesToNode,lossesFromNode,deltaRamanGain,estimatedLossC,estimatedDispersionLambdaRefC,estimatedDispersionSlopeC,estimatedPmd,sharedRiskLinkGroup,startNodeType,endNodeType,startSiteLatitudeDeg,startSiteLatitudeMin,startSiteLatitudeSec,startSiteLongitudeDeg,startSiteLongitudeMin,startSiteLongitudeSec,endSiteLatitudeDeg,endSiteLatitudeMin,endSiteLatitudeSec,endSiteLongitudeDeg,endSiteLongitudeMin,endSiteLongitudeSec,startNode.version,endNode.version,startNode.systemType,endNode.systemType,subNetNameSource,subNetDescriptionSource,subNetAreaScaleSource,subNetAreaHeightSource,subNetAreaWidthSource,subNetLatitudeSource,subNetLongitudeSource,subNetIconLatitudeSource,subNetIconLongitudeSource,subNetNameTarget,subNetDescriptionTarget,subNetAreaScaleTarget,subNetAreaHeightTarget,subNetAreaWidthTarget,subNetLatitudeTarget,subNetLongitudeTarget,subNetIconLatitudeTarget,subNetIconLongitudeTarget,dhcpPoolDomainName
#Version 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0391,Cincinnati,S0163-1,F0392,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,8,24,-84,-30,-36,39,23,50,-84,-2,-37,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0392,S0163-1,Cincinnati,F0391,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,39,23,50,-84,-2,-37,39,8,24,-84,-30,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0397,Cincinnati,S0165-1,F0398,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,8,24,-84,-30,-36,38,46,37,-84,-58,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0398,S0165-1,Cincinnati,F0397,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,38,46,37,-84,-58,-57,39,8,24,-84,-30,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0403,S0167-1,Cincinnati,F0404,Auto,SSMF,80.0,16.8,0,1344,0.058,0.447213595,0.25,0.25,0,16.8,1344,0.058,0.447213595,,OLR,ONN-X96,39,7,45,-83,-49,-16,39,8,24,-84,-30,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0404,Cincinnati,S0167-1,F0403,Auto,SSMF,80.0,16.8,0,1344,0.058,0.447213595,0.25,0.25,0,16.8,1344,0.058,0.447213595,,ONN-X96,OLR,39,8,24,-84,-30,-36,39,7,45,-83,-49,-16,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0331,S0140-1,Cleveland,F0332,Auto,SSMF,16.43,3.4503,0,1680,0.058,0.5,0.25,0.25,0,3.4503,1680,0.058,0.5,,OLR,ONN-X96,41,43,50,-81,-3,-14,41,28,48,-81,-40,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0332,Cleveland,S0140-1,F0331,Auto,SSMF,16.43,3.4503,0,1680,0.058,0.5,0.25,0.25,0,3.4503,1680,0.058,0.5,,ONN-X96,OLR,41,28,48,-81,-40,-48,41,43,50,-81,-3,-14,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0423,Cleveland,S0176-1,F0424,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,41,28,48,-81,-40,-48,40,56,43,-82,-8,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0424,S0176-1,Cleveland,F0423,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,40,56,43,-82,-8,-57,41,28,48,-81,-40,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0429,Cleveland,S0178-1,F0430,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,41,28,48,-81,-40,-48,41,27,12,-82,-22,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0430,S0178-1,Cleveland,F0429,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,41,27,12,-82,-22,-18,41,28,48,-81,-40,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0395,S0164-1,Columbus,F0396,Auto,SSMF,33.22,6.9762,0,1680,0.058,0.5,0.25,0.25,0,6.9762,1680,0.058,0.5,,OLR,ONN-X96,39,37,56,-83,-33,-28,39,59,24,-82,-59,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0396,Columbus,S0164-1,F0395,Auto,SSMF,33.22,6.9762,0,1680,0.058,0.5,0.25,0.25,0,6.9762,1680,0.058,0.5,,ONN-X96,OLR,39,59,24,-82,-59,-24,39,37,56,-83,-33,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0427,S0177-1,Columbus,F0428,Auto,SSMF,78.96,16.5816,0,1680,0.058,0.5,0.25,0.25,0,16.5816,1680,0.058,0.5,,OLR,ONN-X96,40,29,22,-82,-36,-38,39,59,24,-82,-59,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0428,Columbus,S0177-1,F0427,Auto,SSMF,78.96,16.5816,0,1680,0.058,0.5,0.25,0.25,0,16.5816,1680,0.058,0.5,,ONN-X96,OLR,39,59,24,-82,-59,-24,40,29,22,-82,-36,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0435,Columbus,S0180-1,F0436,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,59,24,-82,-59,-24,40,13,11,-82,-12,-55,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0436,S0180-1,Columbus,F0435,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,40,13,11,-82,-12,-55,39,59,24,-82,-59,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0009,S0004-1,Dallas,F0010,Auto,SSMF,16.95,3.5595,0,1680,0.058,0.5,0.25,0.25,0,3.5595,1680,0.058,0.5,,OLR,ONN-X96,32,43,11,-97,-22,-42,32,47,24,-96,-46,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0010,Dallas,S0004-1,F0009,Auto,SSMF,16.95,3.5595,0,1680,0.058,0.5,0.25,0.25,0,3.5595,1680,0.058,0.5,,ONN-X96,OLR,32,47,24,-96,-46,-12,32,43,11,-97,-22,-42,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0073,S0032-1,Dallas,F0074,Auto,SSMF,13.44,2.8224,0,1680,0.058,0.5,0.25,0.25,0,2.8224,1680,0.058,0.5,,OLR,ONN-X96,33,13,27,-97,-35,-33,32,47,24,-96,-46,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0074,Dallas,S0032-1,F0073,Auto,SSMF,13.44,2.8224,0,1680,0.058,0.5,0.25,0.25,0,2.8224,1680,0.058,0.5,,ONN-X96,OLR,32,47,24,-96,-46,-12,33,13,27,-97,-35,-33,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0443,Dallas,S0183-1,F0444,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,32,47,24,-96,-46,-12,32,19,1,-96,-32,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0444,S0183-1,Dallas,F0443,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,32,19,1,-96,-32,-18,32,47,24,-96,-46,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0455,Dallas,S0188-1,F0456,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,32,47,24,-96,-46,-12,33,6,0,-96,-2,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0456,S0188-1,Dallas,F0455,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,33,6,0,-96,-2,-9,32,47,24,-96,-46,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0469,Dallas,S0194-1,F0470,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,32,47,24,-96,-46,-12,33,25,26,-96,-50,-5,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0470,S0194-1,Dallas,F0469,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,33,25,26,-96,-50,-5,32,47,24,-96,-46,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0091,S0040-1,Denver,F0092,Auto,SSMF,7.74,1.6254,0,1680,0.058,0.5,0.25,0.25,0,1.6254,1680,0.058,0.5,,OLR,ONN-X96,39,18,29,-105,-1,-18,39,46,12,-104,-52,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0092,Denver,S0040-1,F0091,Auto,SSMF,7.74,1.6254,0,1680,0.058,0.5,0.25,0.25,0,1.6254,1680,0.058,0.5,,ONN-X96,OLR,39,46,12,-104,-52,-12,39,18,29,-105,-1,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0251,S0106-1,Denver,F0252,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,40,24,29,-105,-24,-2,39,46,12,-104,-52,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0252,Denver,S0106-1,F0251,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,46,12,-104,-52,-12,40,24,29,-105,-24,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0479,Denver,S0198-1,F0480,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,46,12,-104,-52,-12,39,51,59,-105,-39,-51,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0480,S0198-1,Denver,F0479,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,39,51,59,-105,-39,-51,39,46,12,-104,-52,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0499,Denver,S0207-1,F0500,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,46,12,-104,-52,-12,39,54,16,-104,-2,-30,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0500,S0207-1,Denver,F0499,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,39,54,16,-104,-2,-30,39,46,12,-104,-52,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0373,S0156-1,Detroit,F0374,Auto,SSMF,59.15,12.4215,0,1680,0.058,0.5,0.25,0.25,0,12.4215,1680,0.058,0.5,,OLR,ONN-X96,42,16,53,-83,-56,-12,42,22,48,-83,-5,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0374,Detroit,S0156-1,F0373,Auto,SSMF,59.15,12.4215,0,1680,0.058,0.5,0.25,0.25,0,12.4215,1680,0.058,0.5,,ONN-X96,OLR,42,22,48,-83,-5,-60,42,16,53,-83,-56,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0523,Detroit,S0218-1,F0524,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,42,22,48,-83,-5,-60,42,2,14,-83,-25,-4,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0524,S0218-1,Detroit,F0523,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,42,2,14,-83,-25,-4,42,22,48,-83,-5,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0011,ElPaso,S0005-1,F0012,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,31,50,59,-106,-26,-23,31,55,35,-105,-39,-51,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0012,S0005-1,ElPaso,F0011,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,31,55,35,-105,-39,-51,31,50,59,-106,-26,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0103,S0045-1,ElPaso,F0104,Auto,SSMF,36.95,7.7595,0,1680,0.058,0.5,0.25,0.25,0,7.7595,1680,0.058,0.5,,OLR,ONN-X96,32,29,52,-106,-30,-15,31,50,59,-106,-26,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0104,ElPaso,S0045-1,F0103,Auto,SSMF,36.95,7.7595,0,1680,0.058,0.5,0.25,0.25,0,7.7595,1680,0.058,0.5,,ONN-X96,OLR,31,50,59,-106,-26,-23,32,29,52,-106,-30,-15,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0527,ElPaso,S0219-1,F0528,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,31,50,59,-106,-26,-23,31,35,25,-105,-40,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0528,S0219-1,ElPaso,F0527,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,31,35,25,-105,-40,-50,31,50,59,-106,-26,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0553,ElPaso,S0231-1,F0554,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,31,50,59,-106,-26,-23,31,52,14,-107,-9,-47,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0554,S0231-1,ElPaso,F0553,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,31,52,14,-107,-9,-47,31,50,59,-106,-26,-23,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0567,Fresno,S0237-1,F0568,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,36,46,48,-119,-47,-24,36,43,9,-118,-56,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0568,S0237-1,Fresno,F0567,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,36,43,9,-118,-56,-28,36,46,48,-119,-47,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0581,Fresno,S0243-1,F0582,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,36,46,48,-119,-47,-24,36,18,8,-119,-26,-37,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0582,S0243-1,Fresno,F0581,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,36,18,8,-119,-26,-37,36,46,48,-119,-47,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0591,Fresno,S0247-1,F0592,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,36,46,48,-119,-47,-24,37,16,19,-120,-19,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0592,S0247-1,Fresno,F0591,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,37,16,19,-120,-19,-59,36,46,48,-119,-47,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0361,S0151-1,Greensboro,F0362,Auto,SSMF,79.88,16.7748,0,1680,0.058,0.5,0.25,0.25,0,16.7748,1680,0.058,0.5,,OLR,ONN-X96,35,38,8,-80,-23,-12,36,4,48,-79,-49,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0362,Greensboro,S0151-1,F0361,Auto,SSMF,79.88,16.7748,0,1680,0.058,0.5,0.25,0.25,0,16.7748,1680,0.058,0.5,,ONN-X96,OLR,36,4,48,-79,-49,-48,35,38,8,-80,-23,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0599,Greensboro,S0250-1,F0600,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,36,4,48,-79,-49,-48,36,21,43,-80,-35,-33,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0600,S0250-1,Greensboro,F0599,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,36,21,43,-80,-35,-33,36,4,48,-79,-49,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0617,Greensboro,S0258-1,F0618,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,36,4,48,-79,-49,-48,36,0,34,-79,-17,-58,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0618,S0258-1,Greensboro,F0617,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,36,0,34,-79,-17,-58,36,4,48,-79,-49,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0621,Greensboro,S0259-1,F0622,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,36,4,48,-79,-49,-48,36,34,2,-79,-13,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0622,S0259-1,Greensboro,F0621,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,36,34,2,-79,-13,-2,36,4,48,-79,-49,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0629,Hartford,S0262-1,F0630,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,41,46,12,-72,-40,-48,41,18,18,-73,-3,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0630,S0262-1,Hartford,F0629,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,41,18,18,-73,-3,-52,41,46,12,-72,-40,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0635,Hartford,S0264-1,F0636,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,41,46,12,-72,-40,-48,41,48,37,-72,-6,-3,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0636,S0264-1,Hartford,F0635,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,41,48,37,-72,-6,-3,41,46,12,-72,-40,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0169,S0073-1,Houston,F0170,Auto,SSMF,42.05,8.8305,0,1680,0.058,0.5,0.25,0.25,0,8.8305,1680,0.058,0.5,,OLR,ONN-X96,29,54,46,-96,-2,-39,29,46,12,-95,-23,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0170,Houston,S0073-1,F0169,Auto,SSMF,42.05,8.8305,0,1680,0.058,0.5,0.25,0.25,0,8.8305,1680,0.058,0.5,,ONN-X96,OLR,29,46,12,-95,-23,-24,29,54,46,-96,-2,-39,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0205,S0086-1,Houston,F0206,Auto,SSMF,20.15,4.2315,0,1680,0.058,0.5,0.25,0.25,0,4.2315,1680,0.058,0.5,,OLR,ONN-X96,29,56,3,-94,-41,-6,29,46,12,-95,-23,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0206,Houston,S0086-1,F0205,Auto,SSMF,20.15,4.2315,0,1680,0.058,0.5,0.25,0.25,0,4.2315,1680,0.058,0.5,,ONN-X96,OLR,29,46,12,-95,-23,-24,29,56,3,-94,-41,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0453,S0187-1,Houston,F0454,Auto,SSMF,32.73,6.8733,0,1680,0.058,0.5,0.25,0.25,0,6.8733,1680,0.058,0.5,,OLR,ONN-X96,30,16,34,-95,-36,-27,29,46,12,-95,-23,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0454,Houston,S0187-1,F0453,Auto,SSMF,32.73,6.8733,0,1680,0.058,0.5,0.25,0.25,0,6.8733,1680,0.058,0.5,,ONN-X96,OLR,29,46,12,-95,-23,-24,30,16,34,-95,-36,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0161,S0070-1,Jacksonville,F0162,Auto,SSMF,74.11,15.5631,0,1680,0.058,0.5,0.25,0.25,0,15.5631,1680,0.058,0.5,,OLR,ONN-X96,30,55,42,-82,-11,-55,30,19,48,-81,-39,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0162,Jacksonville,S0070-1,F0161,Auto,SSMF,74.11,15.5631,0,1680,0.058,0.5,0.25,0.25,0,15.5631,1680,0.058,0.5,,ONN-X96,OLR,30,19,48,-81,-39,-36,30,55,42,-82,-11,-55,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0345,S0145-1,Jacksonville,F0346,Auto,SSMF,59.31,12.4551,0,1680,0.058,0.5,0.25,0.25,0,12.4551,1680,0.058,0.5,,OLR,ONN-X96,30,52,44,-81,-33,-22,30,19,48,-81,-39,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0346,Jacksonville,S0145-1,F0345,Auto,SSMF,59.31,12.4551,0,1680,0.058,0.5,0.25,0.25,0,12.4551,1680,0.058,0.5,,ONN-X96,OLR,30,19,48,-81,-39,-36,30,52,44,-81,-33,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0639,Jacksonville,S0265-1,F0640,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,30,19,48,-81,-39,-36,29,48,46,-81,-37,-20,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
